Soil Type,Soil depth(cm),ph,Bulk density Gm/cc,Ec (dsm-1),Organic carbon (%),Soil moisture retention  (%),Available water capacity(m/m), Infiltration rate cm/hr, Clay %, Crops to be taken
Medium soil,86,8.2,1.4,0.4,0.4,30,0.24,5.4,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,87,8.3,1.4,0.4,0.4,30,0.24,5.4,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,88,8.4,1.4,0.4,0.4,30,0.24,5.4,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,89,8.5,1.4,0.4,0.4,30,0.24,5.4,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,90,8.1,1.4,0.4,0.4,30,0.24,5.4,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,60,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,61,8.2,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,62,8.3,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,63,8.4,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,64,8.5,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,65,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,66,8.2,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,67,8.3,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,68,8.4,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,69,8.5,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,70,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,71,8.2,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,72,8.3,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,73,8.4,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,74,8.5,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,75,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,76,8.2,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,77,8.3,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,78,8.4,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,79,8.5,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,80,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,81,8.2,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,82,8.3,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,83,8.4,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,84,8.5,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,85,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,86,8.2,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,87,8.3,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,88,8.4,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,89,8.5,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,90,8.1,1.4,0.4,0.4,30,0.24,5.8,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,60,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,61,8.2,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,62,8.3,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,63,8.4,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,64,8.5,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,65,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,66,8.2,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,67,8.3,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,68,8.4,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,69,8.5,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,70,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,71,8.2,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,72,8.3,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,73,8.4,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,74,8.5,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,75,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,76,8.2,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,77,8.3,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,78,8.4,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,79,8.5,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,80,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,81,8.2,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,82,8.3,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,83,8.4,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,84,8.5,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,85,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,86,8.2,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,87,8.3,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,88,8.4,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,89,8.5,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,90,8.1,1.4,0.4,0.4,30,0.24,6.2,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,60,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,61,8.2,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,62,8.3,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,63,8.4,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,64,8.5,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,65,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,66,8.2,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,67,8.3,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,68,8.4,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,69,8.5,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,70,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,71,8.2,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,72,8.3,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,73,8.4,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,74,8.5,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,75,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,76,8.2,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,77,8.3,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,78,8.4,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,79,8.5,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,80,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,81,8.2,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,82,8.3,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,83,8.4,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,84,8.5,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,85,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,86,8.2,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,87,8.3,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,88,8.4,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,89,8.5,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,90,8.1,1.4,0.4,0.4,30,0.24,6.6,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,61,8.2,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,62,8.3,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,63,8.4,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,64,8.5,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,65,8.1,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,66,8.2,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,67,8.3,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,68,8.4,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,69,8.5,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,70,8.1,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,71,8.2,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,72,8.3,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,73,8.4,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,74,8.5,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,75,8.1,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,76,8.2,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,77,8.3,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,78,8.4,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,79,8.5,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,80,8.1,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,81,8.2,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,82,8.3,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,83,8.4,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,84,8.5,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,85,8.1,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,86,8.2,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,87,8.3,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,88,8.4,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,89,8.5,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Medium soil,90,8.1,1.4,0.4,0.4,30,0.24,7,36,Cotton Sorghum CerealCrops Blackgram
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,10,8.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,11,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,12,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,13,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,14,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,15,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,10,8.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,11,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,12,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,13,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,14,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,15,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,10,8.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,11,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,12,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,13,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,14,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,15,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,10,8.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,11,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,12,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,13,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,14,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,15,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,10,8.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,11,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,12,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,13,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,14,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,15,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,10,8.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,11,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,12,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,13,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,14,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,15,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,0,7.5,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,1,7.6,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,2,7.7,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,3,7.8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,4,7.9,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,5,8,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,6,8.1,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,7,8.2,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,8,8.3,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
Shallow soil,9,8.4,1.3,1.2,0.5,34,0.06,7.5,38,Pearlmillet Maize Pigeonpea Greengram Garlic
